tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,jpg_url,dog_type,conf_level,retweet_count,favorite_count
892420643555336193,2017-08-01 16:23:56,Twitter for iPhone,13.0,10.0,Phineas,,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,Unknown,0.0,6970,33697
892177421306343426,2017-08-01 00:17:27,Twitter for iPhone,13.0,10.0,Tilly,,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,Chihuahua,0.323581,5273,29228
891815181378084864,2017-07-31 00:18:03,Twitter for iPhone,12.0,10.0,Archie,,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,Chihuahua,0.716012,3464,21976
891689557279858688,2017-07-30 15:58:51,Twitter for iPhone,13.0,10.0,Darla,,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,Labrador retriever,0.168086,7193,36793
891327558926688256,2017-07-29 16:00:24,Twitter for iPhone,12.0,10.0,Franklin,,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,Basset,0.555712,7718,35183
891087950875897856,2017-07-29 00:08:17,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,Chesapeake bay retriever,0.425595,2586,17752
890971913173991426,2017-07-28 16:27:12,Twitter for iPhone,13.0,10.0,Jax,,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,Appenzeller,0.34170300000000003,1647,10335
890729181411237888,2017-07-28 00:22:40,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Pomeranian,0.566142,15684,56675
890609185150312448,2017-07-27 16:25:51,Twitter for iPhone,13.0,10.0,Zoey,,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Irish terrier,0.487574,3604,24431
890240255349198849,2017-07-26 15:59:51,Twitter for iPhone,14.0,10.0,Cassie,doggo,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Pembroke,0.511319,6070,27851
890006608113172480,2017-07-26 00:31:25,Twitter for iPhone,13.0,10.0,Koda,,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Samoyed,0.957979,6113,26954
889880896479866881,2017-07-25 16:11:53,Twitter for iPhone,13.0,10.0,Bruno,,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,French bulldog,0.377417,4141,24480
889665388333682689,2017-07-25 01:55:32,Twitter for iPhone,13.0,10.0,None,puppo,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Pembroke,0.966327,8304,41884
889638837579907072,2017-07-25 00:10:02,Twitter for iPhone,12.0,10.0,Ted,,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,French bulldog,0.99165,3700,23580
889531135344209921,2017-07-24 17:02:04,Twitter for iPhone,13.0,10.0,Stuart,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Golden retriever,0.953442,1874,13313
889278841981685760,2017-07-24 00:19:32,Twitter for iPhone,13.0,10.0,Oliver,,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,Whippet,0.626152,4420,22030
888917238123831296,2017-07-23 00:22:39,Twitter for iPhone,12.0,10.0,Jim,,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,Golden retriever,0.714719,3742,25533
888804989199671297,2017-07-22 16:56:37,Twitter for iPhone,13.0,10.0,Zeke,,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,Golden retriever,0.46976,3514,22396
888554962724278272,2017-07-22 00:23:06,Twitter for iPhone,13.0,10.0,Ralphus,,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Siberian husky,0.700377,2863,17253
888078434458587136,2017-07-20 16:49:33,Twitter for iPhone,12.0,10.0,Gerald,,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,French bulldog,0.995026,2885,19103
887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,13.0,10.0,Jeffrey,,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,Basset,0.821664,4519,26533
887517139158093824,2017-07-19 03:39:09,Twitter for iPhone,14.0,10.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,Unknown,0.0,9811,40592
887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Mexican hairless,0.330741,8777,29493
887101392804085760,2017-07-18 00:07:08,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,0.733942,4970,26895
886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,13.0,10.0,Maya,,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,0.793469,6288,30242
886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,13.0,10.0,Mingus,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,Kuvasz,0.309706,2616,10454
886680336477933568,2017-07-16 20:14:00,Twitter for iPhone,13.0,10.0,Derek,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,Unknown,0.0,3720,19655
886366144734445568,2017-07-15 23:25:31,Twitter for iPhone,12.0,10.0,Roscoe,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French bulldog,0.999201,2613,18488
886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,13.0,10.0,Waffles,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,Pug,0.943575,5254,24444
885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,12.0,10.0,Jimbo,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim spaniel,0.972494,5590,28498
885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,13.0,10.0,Maisey,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,Pug,0.369275,5306,31486
885167619883638784,2017-07-12 16:03:00,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,Malamute,0.8124819999999999,3653,19189
884925521741709313,2017-07-12 00:01:00,Twitter for iPhone,12.0,10.0,Earl,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian greyhound,0.259916,14945,67029
884876753390489601,2017-07-11 20:47:12,Twitter for iPhone,13.0,10.0,Lola,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,Chow,0.822103,4639,24300
884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,13.0,10.0,Kevin,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,Pug,0.5464060000000001,3896,21244
884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,14.0,10.0,None,,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225,4777,23782
884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,12.0,10.0,Yogi,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German shepherd,0.707046,2493,17891
883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,12.0,10.0,Noah,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946,2850,19093
883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,5.0,10.0,Bella,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,Golden retriever,0.943082,8223,40051
883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,13.0,10.0,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,Chow,0.987997,3061,19881
883117836046086144,2017-07-07 00:17:54,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,Golden retriever,0.949562,5512,32388
882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,13.0,10.0,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo dog,0.466778,3229,20920
882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,12.0,10.0,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador retriever,0.85005,4078,24700
882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,13.0,10.0,Stanley,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982,5044,24530
882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,13.0,10.0,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,Golden retriever,0.762211,9584,39048
882045870035918850,2017-07-04 01:18:17,Twitter for iPhone,13.0,10.0,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,Golden retriever,0.00694063,4067,25626
881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,12.0,10.0,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,Weimaraner,0.291539,2840,21377
881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,13.0,10.0,Gary,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012,8913,44398
881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,14.0,10.0,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,Samoyed,0.281463,13352,43292
881268444196462592,2017-07-01 21:49:04,Twitter for iPhone,12.0,10.0,Elliot,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,Unknown,0.0,4483,20435
880935762899988482,2017-06-30 23:47:07,Twitter for iPhone,13.0,10.0,Louis,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,Unknown,0.0,2325,14998
880872448815771648,2017-06-30 19:35:32,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,0.791416,3191,18657
880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,12.0,10.0,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,Golden retriever,0.913255,5193,24934
880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,12.0,10.0,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,0.238525,3448,23581
880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,11.0,10.0,None,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,Miniature pinscher,0.120298,3635,24238
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,13.0,10.0,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,Basset,0.813507,2913,19641
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,12.0,10.0,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German short-haired pointer,0.479896,2619,20649
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,13.0,10.0,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English springer,0.383404,37268,92512
879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,12.0,10.0,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,Labrador retriever,0.0334961,2634,14808
879050749262655488,2017-06-25 18:56:45,Twitter for iPhone,11.0,10.0,Steven,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,Unknown,0.0,3936,19749
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,13.0,10.0,Beau,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,Vizsla,0.960513,2230,16724
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,13.0,10.0,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian greyhound,0.734684,3419,17084
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,13.0,10.0,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,Basset,0.32042,1070,6757
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,14.0,10.0,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French bulldog,0.839097,5713,37021
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,13.0,10.0,Aja,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake bay retriever,0.8379559999999999,15737,69052
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,12.0,10.0,Penny,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,Basset,0.995368,3152,19841
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,13.0,10.0,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,4321,24070
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,12.0,10.0,Nelly,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,4603,23797
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,12.0,10.0,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,Bloodhound,0.575751,2795,18164
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,13.0,10.0,Benedict,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,Golden retriever,0.874566,1989,16512
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,13.0,10.0,Venti,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese mountain dog,0.534327,3890,24611
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,13.0,10.0,Goose,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador retriever,0.799551,3567,22035
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,13.0,10.0,Nugget,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian husky,0.245048,4132,19369
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West highland white terrier,0.7143189999999999,3954,22491
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,12.0,10.0,Cash,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador retriever,0.836052,3906,24523
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,13.0,10.0,Jed,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,Cocker spaniel,0.437216,3471,22878
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,Flat-coated retriever,0.8321770000000001,3368,20056
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,13.0,10.0,Sebastian,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,8553,30031
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,3333,21314
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,12.0,10.0,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,Vizsla,0.6197819999999999,1327,6302
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,12.0,10.0,None,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador retriever,0.476913,4545,23981
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,Pug,0.99912,3157,13032
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,13.0,10.0,Monkey,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,Cocker spaniel,0.513191,3058,18274
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,7683,35996
872122724285648897,2017-06-06 16:07:15,Twitter for iPhone,12.0,10.0,Kody,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,Pug,0.06673630000000001,6805,30109
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,13.0,10.0,Lassie,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland sheepdog,0.969171,9211,32979
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,12.0,10.0,Rover,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador retriever,0.921393,2958,17819
871515927908634625,2017-06-04 23:56:03,Twitter for iPhone,12.0,10.0,Napolean,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,Komondor,0.974781,2925,17848
871032628920680449,2017-06-03 15:55:36,Twitter for iPhone,13.0,10.0,Boomer,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,Kelpie,0.3980530000000001,3213,20098
870804317367881728,2017-06-03 00:48:22,Twitter for iPhone,11.0,10.0,None,,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,Unknown,0.0,5265,29708
870656317836468226,2017-06-02 15:00:16,Twitter for iPhone,13.0,10.0,Cody,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,2191,10858
870374049280663552,2017-06-01 20:18:38,Twitter for iPhone,13.0,10.0,Zoey,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,Golden retriever,0.841001,22659,73726
870308999962521604,2017-06-01 16:00:09,Twitter for iPhone,13.0,10.0,Rumble,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater swiss mountain dog,0.6227520000000001,3535,19422
870063196459192321,2017-05-31 23:43:25,Twitter for iPhone,14.0,10.0,Clifford,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,Unknown,0.0,7051,32315
869772420881756160,2017-05-31 04:27:59,Twitter for iPhone,13.0,10.0,Dewey,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,8659,37893
869702957897576449,2017-05-30 23:51:58,Twitter for iPhone,13.0,10.0,Stanley,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,5364,24967
869596645499047938,2017-05-30 16:49:31,Twitter for iPhone,12.0,10.0,Scout,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,2630,14151
869227993411051520,2017-05-29 16:24:37,Twitter for iPhone,13.0,10.0,Gizmo,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,3190,18086
868622495443632128,2017-05-28 00:18:35,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador retriever,0.868107,4445,23574
868552278524837888,2017-05-27 19:39:34,Twitter for iPhone,12.0,10.0,Cooper,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,Whippet,0.378151,1743,8937
867900495410671616,2017-05-26 00:29:37,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador retriever,0.522644,3554,21531
867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,13.0,10.0,Harold,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border collie,0.661953,6229,30170
867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,12.0,10.0,Shikha,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo dog,0.6164569999999999,2109,14299
867051520902168576,2017-05-23 16:16:06,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.471403,6755,28610
866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,12.0,10.0,Lili,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,Flat-coated retriever,0.51473,2953,17072
866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,13.0,10.0,Jamesy,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French bulldog,0.905334,30062,108519
866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,12.0,10.0,Coco,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,12161,46432
865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,13.0,10.0,Boomer,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,Golden retriever,0.673664,4815,22858
865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,13.0,10.0,Sammy,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake bay retriever,0.832435,4271,23524
865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,13.0,10.0,Nelly,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,6636,24965
864873206498414592,2017-05-17 16:00:15,Twitter for iPhone,14.0,10.0,None,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,Unknown,0.0,7476,28759
864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,12.0,10.0,Meatball,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,Bull mastiff,0.668613,2571,13031
864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,13.0,10.0,Paisley,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,Golden retriever,0.945905,7556,26554
863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,13.0,10.0,Albus,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,Unknown,0.0,3577,18381
863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,13.0,10.0,Neptune,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo dog,0.41333,3612,13634
863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,12.0,10.0,Belle,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire bullterrier,0.690517,4544,21219
863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,13.0,10.0,Quinn,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French bulldog,0.935804,2085,7501
862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,13.0,10.0,Zooey,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian terrier,0.207281,4445,17181
862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,11.0,10.0,Dave,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,Basset,0.39333,3075,15290
862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,13.0,10.0,Jersey,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,Unknown,0.0,4231,18221
862096992088072192,2017-05-10 00:08:34,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,Chow,0.677589,19910,66070
861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,13.0,10.0,Hobbes,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,9228,32193
861288531465048066,2017-05-07 18:36:02,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier des flandres,0.0826102,3575,15307
861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,12.0,10.0,Burt,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German shepherd,0.507951,3319,14944
860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,13.0,10.0,Lorenzo,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,1850,6701
860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,13.0,10.0,Carl,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington terrier,0.286558,4582,21200
860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,12.0,10.0,Jordy,,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,Unknown,0.0,3057,16529
860184849394610176,2017-05-04 17:30:24,Twitter for iPhone,14.0,10.0,None,,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,Unknown,0.0,5104,14965
859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,12.0,10.0,Milky,,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French bulldog,0.254587,3573,17577
859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,13.0,10.0,Trooper,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador retriever,0.899086,3058,13948
859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,13.0,10.0,None,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,Golden retriever,0.8955290000000001,1360,16792
859196978902773760,2017-05-02 00:04:57,Twitter for iPhone,12.0,10.0,None,,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,Malamute,0.216163,26176,80304
859074603037188101,2017-05-01 15:58:40,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,Unknown,0.0,11920,30337
858843525470990336,2017-05-01 00:40:27,Twitter for iPhone,13.0,10.0,None,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,Golden retriever,0.57812,3018,14088
858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,13.0,10.0,Sophie,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407,4240,19416
858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,12.0,10.0,Wyatt,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,Golden retriever,0.863874,2532,14192
857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,12.0,10.0,Rosie,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French bulldog,0.43258,2259,14452
857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,13.0,10.0,Thor,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador retriever,0.919832,9313,30715
857393404942143489,2017-04-27 00:38:11,Twitter for iPhone,13.0,10.0,None,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,Malamute,0.8415969999999999,1437,5293
857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,13.0,10.0,Oscar,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021,3960,18207
857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,12.0,10.0,Zeke,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,Golden retriever,0.968623,3472,17005
856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,12.0,10.0,Callie,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston bull,0.30691,2534,14792
856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,14.0,10.0,Cermet,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,0.8765430000000001,5564,25167
855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,13.0,10.0,None,puppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,Flat-coated retriever,0.321676,16077,41814
